,tconst,primaryTitle,startYear,runtimeMinutes,genres,Decennie
5665009,tt2870612,"As Above, So Below",2014,93,Thriller,2010s
5665055,tt2870708,Wish I Was Here,2014,106,Comedy,2010s
5665055,tt2870708,Wish I Was Here,2014,106,Drama,2010s
5665075,tt2870756,Magic in the Moonlight,2014,97,Comedy,2010s
5665075,tt2870756,Magic in the Moonlight,2014,97,Drama,2010s
5665075,tt2870756,Magic in the Moonlight,2014,97,Romance,2010s
5665094,tt2870808,Life Partners,2014,93,Comedy,2010s
5665094,tt2870808,Life Partners,2014,93,Drama,2010s
5665094,tt2870808,Life Partners,2014,93,Romance,2010s
5665231,tt2871116,"2 Autumns, 3 Winters",2013,91,Comedy,2010s
5665751,tt2872462,Mistress America,2015,84,Comedy,2010s
5665751,tt2872462,Mistress America,2015,84,Drama,2010s
5665769,tt2872518,The Shack,2017,132,Drama,2010s
5665769,tt2872518,The Shack,2017,132,Fantasy,2010s
5665852,tt2872718,Nightcrawler,2014,117,Crime,2010s
5665852,tt2872718,Nightcrawler,2014,117,Drama,2010s
5665852,tt2872718,Nightcrawler,2014,117,Thriller,2010s
5665857,tt2872732,Lucy,2014,89,Action,2010s
5665857,tt2872732,Lucy,2014,89,Sci-Fi,2010s
5665857,tt2872732,Lucy,2014,89,Thriller,2010s
5665866,tt2872750,Shaun the Sheep Movie,2015,85,Adventure,2010s
5665866,tt2872750,Shaun the Sheep Movie,2015,85,Animation,2010s
5665866,tt2872750,Shaun the Sheep Movie,2015,85,Comedy,2010s
5666036,tt2873214,Bad Turn Worse,2013,92,Crime,2010s
5666036,tt2873214,Bad Turn Worse,2013,92,Drama,2010s
5666036,tt2873214,Bad Turn Worse,2013,92,Thriller,2010s
5667446,tt2876428,"Good Day, Ramon",2013,120,Drama,2010s
5668297,tt2878406,Premachi Goshta,2013,126,Romance,2010s
5669699,tt2881698,Skinwalker Ranch,2013,86,Horror,2010s
5669699,tt2881698,Skinwalker Ranch,2013,86,Mystery,2010s
5669699,tt2881698,Skinwalker Ranch,2013,86,Sci-Fi,2010s
5670151,tt2882850,A Liberal Passion,2013,90,Comedy,2010s
5670379,tt2883434,Black or White,2014,121,Drama,2010s
5670386,tt2883448,Cash Only,2015,91,Crime,2010s
5670386,tt2883448,Cash Only,2015,91,Drama,2010s
5670386,tt2883448,Cash Only,2015,91,Thriller,2010s
5670416,tt2883512,Chef,2014,114,Adventure,2010s
5670416,tt2883512,Chef,2014,114,Comedy,2010s
5670416,tt2883512,Chef,2014,114,Drama,2010s
5670630,tt2884018,Macbeth,2015,113,Drama,2010s
5670630,tt2884018,Macbeth,2015,113,History,2010s
5670630,tt2884018,Macbeth,2015,113,War,2010s
5670702,tt2884206,I Origins,2014,106,Drama,2010s
5670702,tt2884206,I Origins,2014,106,Mystery,2010s
5670702,tt2884206,I Origins,2014,106,Romance,2010s
5671230,tt2885364,Willow Creek,2013,80,Horror,2010s
5671230,tt2885364,Willow Creek,2013,80,Mystery,2010s
5671230,tt2885364,Willow Creek,2013,80,Thriller,2010s
5671329,tt2885628,Nina Forever,2015,98,Comedy,2010s
5671329,tt2885628,Nina Forever,2015,98,Drama,2010s
5671329,tt2885628,Nina Forever,2015,98,Horror,2010s
5672071,tt2887322,The Saratov Approach,2013,107,Action,2010s
5672071,tt2887322,The Saratov Approach,2013,107,Drama,2010s
5672071,tt2887322,The Saratov Approach,2013,107,Thriller,2010s
5672510,tt2888340,The Gamers: Natural One,2013,29,Comedy,2010s
5672510,tt2888340,The Gamers: Natural One,2013,29,Fantasy,2010s
5672815,tt2889050,La mossa del pinguino,2013,90,Comedy,2010s
5672841,tt2889112,Patrick's Day,2014,102,Drama,2010s
5672841,tt2889112,Patrick's Day,2014,102,Family,2010s
5672841,tt2889112,Patrick's Day,2014,102,Romance,2010s
5673291,tt2890140,The Dove Flyer,2013,105,Drama,2010s
5673700,tt2891070,Hippocrates: Diary of a French Doctor,2014,102,Comedy,2010s
5673700,tt2891070,Hippocrates: Diary of a French Doctor,2014,102,Drama,2010s
5673743,tt2891174,99 Homes,2014,112,Drama,2010s
5674731,tt2893490,Manglehorn,2014,97,Drama,2010s
5674864,tt2893780,Convict,2014,110,Action,2010s
5674864,tt2893780,Convict,2014,110,Crime,2010s
5674864,tt2893780,Convict,2014,110,Drama,2010s
5675903,tt2896036,Living Is Easy with Eyes Closed,2013,108,Comedy,2010s
5675903,tt2896036,Living Is Easy with Eyes Closed,2013,108,Drama,2010s
5677881,tt2900624,All Hallows' Eve,2013,83,Horror,2010s
5677881,tt2900624,All Hallows' Eve,2013,83,Thriller,2010s
5678799,tt2902898,Ashens and the Quest for the Gamechild,2013,88,Adventure,2010s
5678799,tt2902898,Ashens and the Quest for the Gamechild,2013,88,Comedy,2010s
5679481,tt2904608,Turks & Caicos,2014,95,Action,2010s
5679481,tt2904608,Turks & Caicos,2014,95,Drama,2010s
5679481,tt2904608,Turks & Caicos,2014,95,Mystery,2010s
5679486,tt2904626,Salting the Battlefield,2014,93,Action,2010s
5679486,tt2904626,Salting the Battlefield,2014,93,Crime,2010s
5679486,tt2904626,Salting the Battlefield,2014,93,Drama,2010s
5680685,tt2907640,L.DK,2014,113,Comedy,2010s
5680685,tt2907640,L.DK,2014,113,Drama,2010s
5680685,tt2907640,L.DK,2014,113,Romance,2010s
5680876,tt2908228,My Little Pony: Equestria Girls,2013,72,Animation,2010s
5680876,tt2908228,My Little Pony: Equestria Girls,2013,72,Comedy,2010s
5680876,tt2908228,My Little Pony: Equestria Girls,2013,72,Family,2010s
5680964,tt2908446,The Divergent Series: Insurgent,2015,119,Action,2010s
5680964,tt2908446,The Divergent Series: Insurgent,2015,119,Adventure,2010s
5680964,tt2908446,The Divergent Series: Insurgent,2015,119,Sci-Fi,2010s
5681125,tt2908856,My Old Lady,2014,107,Comedy,2010s
5681125,tt2908856,My Old Lady,2014,107,Drama,2010s
5681125,tt2908856,My Old Lady,2014,107,Romance,2010s
5681492,tt2909748,A Nightingale Falling,2014,110,Drama,2010s
5681492,tt2909748,A Nightingale Falling,2014,110,History,2010s
5681492,tt2909748,A Nightingale Falling,2014,110,War,2010s
5681710,tt2910274,Obvious Child,2014,84,Comedy,2010s
5681710,tt2910274,Obvious Child,2014,84,Drama,2010s
5681710,tt2910274,Obvious Child,2014,84,Romance,2010s
5681737,tt2910342,Dakota's Summer,2014,91,Drama,2010s
5681737,tt2910342,Dakota's Summer,2014,91,Family,2010s
5681937,tt2910814,The Signal,2014,97,Drama,2010s
5681937,tt2910814,The Signal,2014,97,Mystery,2010s
5681937,tt2910814,The Signal,2014,97,Sci-Fi,2010s
5681979,tt2910904,The Dressmaker,2015,119,Comedy,2010s
5681979,tt2910904,The Dressmaker,2015,119,Drama,2010s
5682296,tt2911666,John Wick,2014,101,Action,2010s
5682296,tt2911666,John Wick,2014,101,Crime,2010s
5682296,tt2911666,John Wick,2014,101,Thriller,2010s
5682297,tt2911668,Beyond the Reach,2014,91,Thriller,2010s
5682300,tt2911674,Tiger House,2015,80,Action,2010s
5682300,tt2911674,Tiger House,2015,80,Crime,2010s
5682300,tt2911674,Tiger House,2015,80,Drama,2010s
5682491,tt2912120,The Young Kieslowski,2014,94,Comedy,2010s
5682491,tt2912120,The Young Kieslowski,2014,94,Drama,2010s
5682491,tt2912120,The Young Kieslowski,2014,94,Romance,2010s
5683604,tt2914838,R100,2013,99,Comedy,2010s
5683604,tt2914838,R100,2013,99,Drama,2010s
5684236,tt2916416,Over Your Dead Body,2014,93,Drama,2010s
5684236,tt2916416,Over Your Dead Body,2014,93,Horror,2010s
5684236,tt2916416,Over Your Dead Body,2014,93,Thriller,2010s
5684273,tt2916510,Miss and the Doctors,2013,102,Comedy,2010s
5684273,tt2916510,Miss and the Doctors,2013,102,Drama,2010s
5684642,tt2917336,The Dead 2: India,2013,98,Horror,2010s
5684662,tt2917388,Kidnapping Mr. Heineken,2015,95,Action,2010s
5684662,tt2917388,Kidnapping Mr. Heineken,2015,95,Crime,2010s
5684662,tt2917388,Kidnapping Mr. Heineken,2015,95,Drama,2010s
5684732,tt2917566,The Other One,2014,94,Drama,2010s
5684732,tt2917566,The Other One,2014,94,Horror,2010s
5684732,tt2917566,The Other One,2014,94,Mystery,2010s
5685071,tt2918436,The Lazarus Effect,2015,83,Horror,2010s
5685071,tt2918436,The Lazarus Effect,2015,83,Mystery,2010s
5685071,tt2918436,The Lazarus Effect,2015,83,Sci-Fi,2010s
5685150,tt2918606,The Hollow Point,2016,97,Crime,2010s
5685150,tt2918606,The Hollow Point,2016,97,Drama,2010s
5685150,tt2918606,The Hollow Point,2016,97,Thriller,2010s
5685316,tt2918988,Hunter X Hunter: Phantom Rouge,2013,97,Action,2010s
5685316,tt2918988,Hunter X Hunter: Phantom Rouge,2013,97,Adventure,2010s
5685316,tt2918988,Hunter X Hunter: Phantom Rouge,2013,97,Animation,2010s
5686066,tt2920808,God's Pocket,2014,88,Crime,2010s
5686066,tt2920808,God's Pocket,2014,88,Drama,2010s
5686811,tt2922440,Nice and Easy,2014,93,Comedy,2010s
5686881,tt2922590,Blood of My Blood,2015,106,Drama,2010s
5686881,tt2922590,Blood of My Blood,2015,106,History,2010s
5686934,tt2922724,Bazodee,2015,101,Drama,2010s
5686934,tt2922724,Bazodee,2015,101,Musical,2010s
5686934,tt2922724,Bazodee,2015,101,Romance,2010s
5687635,tt2924336,The Gambler,2013,109,Drama,2010s
5687635,tt2924336,The Gambler,2013,109,Thriller,2010s
5688224,tt2925768,Ned Rifle,2014,85,Drama,2010s
5688656,tt2926810,ABCs of Death 2,2014,125,Comedy,2010s
5688656,tt2926810,ABCs of Death 2,2014,125,Horror,2010s
5688829,tt2927212,Dear Eleanor,2016,89,Comedy,2010s
5688829,tt2927212,Dear Eleanor,2016,89,Drama,2010s
5688829,tt2927212,Dear Eleanor,2016,89,Family,2010s
5689892,tt2929652,Road Games,2015,95,Drama,2010s
5689892,tt2929652,Road Games,2015,95,Horror,2010s
5689892,tt2929652,Road Games,2015,95,Mystery,2010s
5689909,tt2929690,Margarita with a Straw,2014,100,Drama,2010s
5689985,tt2929890,In the Name of My Daughter,2014,116,Crime,2010s
5689985,tt2929890,In the Name of My Daughter,2014,116,Drama,2010s
5691041,tt2932536,47 Meters Down,2017,89,Adventure,2010s
5691041,tt2932536,47 Meters Down,2017,89,Drama,2010s
5691041,tt2932536,47 Meters Down,2017,89,Horror,2010s
5691072,tt2932606,Siddharth,2013,96,Drama,2010s
5691440,tt2933544,5 Flights Up,2014,88,Comedy,2010s
5691440,tt2933544,5 Flights Up,2014,88,Drama,2010s
5691776,tt2934404,Intimate Parts,2013,80,Comedy,2010s
5691776,tt2934404,Intimate Parts,2013,80,Drama,2010s
5691776,tt2934404,Intimate Parts,2013,80,Romance,2010s
5691899,tt2934696,Hard Sun,2014,95,Drama,2010s
5691899,tt2934696,Hard Sun,2014,95,Romance,2010s
5692223,tt2935476,Far from the Madding Crowd,2015,119,Drama,2010s
5692223,tt2935476,Far from the Madding Crowd,2015,119,Romance,2010s
5692258,tt2935564,The Connection,2014,135,Action,2010s
5692258,tt2935564,The Connection,2014,135,Crime,2010s
5692258,tt2935564,The Connection,2014,135,Thriller,2010s
5692498,tt2936180,Far from Men,2014,101,Drama,2010s
5692498,tt2936180,Far from Men,2014,101,War,2010s
5692498,tt2936180,Far from Men,2014,101,Western,2010s
5692624,tt2936470,Electricity,2014,96,Drama,2010s
5692781,tt2936884,Lost in Paris,2016,83,Comedy,2010s
5692814,tt2936978,War Book,2014,92,Drama,2010s
5693114,tt2937696,Everybody Wants Some!!,2016,117,Comedy,2010s
5693136,tt2937752,Common,2014,90,Crime,2010s
5693136,tt2937752,Common,2014,90,Drama,2010s
5693191,tt2937898,A Most Violent Year,2014,125,Action,2010s
5693191,tt2937898,A Most Violent Year,2014,125,Crime,2010s
5693191,tt2937898,A Most Violent Year,2014,125,Drama,2010s
5693620,tt2938956,The Transporter Refueled,2015,96,Action,2010s
5693620,tt2938956,The Transporter Refueled,2015,96,Thriller,2010s
5694671,tt2941396,Endgame,2015,90,Biography,2010s
5694671,tt2941396,Endgame,2015,90,Drama,2010s
5695117,tt2942512,Our Sunhi,2013,88,Comedy,2010s
5695117,tt2942512,Our Sunhi,2013,88,Drama,2010s
5695117,tt2942512,Our Sunhi,2013,88,Romance,2010s
5695119,tt2942522,Moebius,2013,89,Drama,2010s
5695119,tt2942522,Moebius,2013,89,Thriller,2010s
5695822,tt2944198,Backcountry,2014,92,Adventure,2010s
5695822,tt2944198,Backcountry,2014,92,Drama,2010s
5695822,tt2944198,Backcountry,2014,92,Horror,2010s
5696814,tt2946582,Barbie Mariposa and The Fairy Princess,2013,79,Animation,2010s
5696814,tt2946582,Barbie Mariposa and The Fairy Princess,2013,79,Family,2010s
5696814,tt2946582,Barbie Mariposa and The Fairy Princess,2013,79,Fantasy,2010s
5697522,tt2948266,Dealin' with Idiots,2013,88,Comedy,2010s
5697562,tt2948356,Zootopia,2016,108,Adventure,2010s
5697562,tt2948356,Zootopia,2016,108,Animation,2010s
5697562,tt2948356,Zootopia,2016,108,Comedy,2010s
5697610,tt2948472,Lion's Heart,2013,94,Comedy,2010s
5697610,tt2948472,Lion's Heart,2013,94,Drama,2010s
5697610,tt2948472,Lion's Heart,2013,94,Romance,2010s
5697740,tt2948790,Return to Sender,2015,92,Drama,2010s
5697740,tt2948790,Return to Sender,2015,92,Thriller,2010s
5697762,tt2948840,Life,2015,111,Biography,2010s
5697762,tt2948840,Life,2015,111,Drama,2010s
5698257,tt2950052,Bravetown,2015,112,Drama,2010s
5698257,tt2950052,Bravetown,2015,112,Music,2010s
5698337,tt2950236,The Living,2014,89,Crime,2010s
5698337,tt2950236,The Living,2014,89,Drama,2010s
5698337,tt2950236,The Living,2014,89,Mystery,2010s
5698374,tt2950330,The Pool,2014,76,Horror,2010s
5698412,tt2950418,Greater,2016,130,Biography,2010s
5698412,tt2950418,Greater,2016,130,Family,2010s
5698412,tt2950418,Greater,2016,130,Sport,2010s
5699021,tt2951888,The Thirteenth Tale,2013,90,Drama,2010s
5699021,tt2951888,The Thirteenth Tale,2013,90,Mystery,2010s
5699326,tt2952634,How Strange to Be Named Federico,2013,90,Biography,2010s
5699566,tt2953240,A Sister's Nightmare,2013,86,Drama,2010s
5699566,tt2953240,A Sister's Nightmare,2013,86,Mystery,2010s
5699566,tt2953240,A Sister's Nightmare,2013,86,Thriller,2010s
5700077,tt2954474,Visions,2015,82,Horror,2010s
5700077,tt2954474,Visions,2015,82,Mystery,2010s
5700341,tt2955096,Happy Christmas,2014,82,Comedy,2010s
5700341,tt2955096,Happy Christmas,2014,82,Drama,2010s
5700425,tt2955316,Spanish Affair,2014,98,Comedy,2010s
5700425,tt2955316,Spanish Affair,2014,98,Romance,2010s
5700961,tt2956666,Risto Räppääjä ja liukas Lennart,2014,80,Comedy,2010s
5700961,tt2956666,Risto Räppääjä ja liukas Lennart,2014,80,Family,2010s
5700961,tt2956666,Risto Räppääjä ja liukas Lennart,2014,80,Musical,2010s
5701019,tt2956808,Once My Mother,2013,75,Family,2010s
5701019,tt2956808,Once My Mother,2013,75,History,2010s
5701019,tt2956808,Once My Mother,2013,75,War,2010s
5701439,tt2957760,Extortion,2017,108,Action,2010s
5701439,tt2957760,Extortion,2017,108,Adventure,2010s
5701439,tt2957760,Extortion,2017,108,Crime,2010s
5702444,tt2960270,Love Steaks,2013,89,Comedy,2010s
5702444,tt2960270,Love Steaks,2013,89,Drama,2010s
5702444,tt2960270,Love Steaks,2013,89,Romance,2010s
5703077,tt2961890,Rocks in My Pockets,2014,88,Animation,2010s
5703077,tt2961890,Rocks in My Pockets,2014,88,Comedy,2010s
5703077,tt2961890,Rocks in My Pockets,2014,88,Drama,2010s
5703467,tt2962876,The Road Within,2014,100,Adventure,2010s
5703467,tt2962876,The Road Within,2014,100,Comedy,2010s
5703467,tt2962876,The Road Within,2014,100,Drama,2010s
5703515,tt2962984,Girlfriend's Day,2017,65,Comedy,2010s
5703515,tt2962984,Girlfriend's Day,2017,65,Drama,2010s
5703646,tt2963344,Grace,2014,95,Drama,2010s
5703957,tt2964120,Wood Job!,2014,116,Adventure,2010s
5703957,tt2964120,Wood Job!,2014,116,Comedy,2010s
5704045,tt2964360,Finding Normal,2013,90,Comedy,2010s
5704139,tt2964654,Finding Christmas,2013,120,Drama,2010s
5704139,tt2964654,Finding Christmas,2013,120,Romance,2010s
5704434,tt2965412,Comet,2014,91,Comedy,2010s
5704434,tt2965412,Comet,2014,91,Drama,2010s
5704434,tt2965412,Comet,2014,91,Romance,2010s
5704457,tt2965466,Last Shift,2014,88,Horror,2010s
5704457,tt2965466,Last Shift,2014,88,Mystery,2010s
5705045,tt2967006,The Trip to Italy,2014,108,Comedy,2010s
5705045,tt2967006,The Trip to Italy,2014,108,Drama,2010s
5705128,tt2967224,Hot Pursuit,2015,87,Action,2010s
5705128,tt2967224,Hot Pursuit,2015,87,Comedy,2010s
5705128,tt2967224,Hot Pursuit,2015,87,Crime,2010s
5705158,tt2967286,Steins;Gate: The Movie - Load Region of Déjà Vu,2013,90,Animation,2010s
5705158,tt2967286,Steins;Gate: The Movie - Load Region of Déjà Vu,2013,90,Mystery,2010s
5705158,tt2967286,Steins;Gate: The Movie - Load Region of Déjà Vu,2013,90,Sci-Fi,2010s
5705266,tt2967578,Secretly Greatly,2013,124,Action,2010s
5705266,tt2967578,Secretly Greatly,2013,124,Comedy,2010s
5705266,tt2967578,Secretly Greatly,2013,124,Drama,2010s
5705855,tt2969050,Dampfnudelblues,2013,95,Comedy,2010s
5705855,tt2969050,Dampfnudelblues,2013,95,Crime,2010s
5706064,tt2969522,Montage,2013,120,Drama,2010s
5706064,tt2969522,Montage,2013,120,Thriller,2010s
5706128,tt2969656,Cold Eyes,2013,119,Action,2010s
5706128,tt2969656,Cold Eyes,2013,119,Crime,2010s
5706128,tt2969656,Cold Eyes,2013,119,Thriller,2010s
5706179,tt2969776,Le crocodile du Botswanga,2014,90,Comedy,2010s
5707165,tt2971990,The Foxy Merkins,2013,81,Adventure,2010s
5707165,tt2971990,The Foxy Merkins,2013,81,Comedy,2010s
5707312,tt2972362,Hwayi: A Monster Boy,2013,126,Action,2010s
5707312,tt2972362,Hwayi: A Monster Boy,2013,126,Crime,2010s
5707312,tt2972362,Hwayi: A Monster Boy,2013,126,Thriller,2010s
5707359,tt2972482,Kundo: Age of the Rampant,2014,137,Action,2010s
5707359,tt2972482,Kundo: Age of the Rampant,2014,137,Drama,2010s
5707777,tt2973516,Killer Toon,2013,104,Horror,2010s
5707777,tt2973516,Killer Toon,2013,104,Thriller,2010s
5708152,tt2974454,Down Here,2014,89,Crime,2010s
5708152,tt2974454,Down Here,2014,89,Drama,2010s
5708152,tt2974454,Down Here,2014,89,Mystery,2010s
5708653,tt2975578,The Purge: Anarchy,2014,103,Action,2010s
5708653,tt2975578,The Purge: Anarchy,2014,103,Horror,2010s
5708653,tt2975578,The Purge: Anarchy,2014,103,Sci-Fi,2010s
5708658,tt2975590,Batman v Superman: Dawn of Justice,2016,152,Action,2010s
5708658,tt2975590,Batman v Superman: Dawn of Justice,2016,152,Adventure,2010s
5708658,tt2975590,Batman v Superman: Dawn of Justice,2016,152,Sci-Fi,2010s
5709189,tt2976920,Violette,2013,139,Biography,2010s
5709189,tt2976920,Violette,2013,139,Drama,2010s
5709189,tt2976920,Violette,2013,139,Romance,2010s
5709256,tt2977090,Alex of Venice,2014,86,Drama,2010s
5709426,tt2977546,Los jefes,2015,83,Adventure,2010s
5709480,tt2977672,Chocolate Strawberry Vanilla,2014,85,Comedy,2010s
5709480,tt2977672,Chocolate Strawberry Vanilla,2014,85,Drama,2010s
5709679,tt2978102,Term Life,2016,93,Action,2010s
5709679,tt2978102,Term Life,2016,93,Crime,2010s
5709679,tt2978102,Term Life,2016,93,Drama,2010s
5709833,tt2978426,"Sex, Love & Therapy",2014,88,Comedy,2010s
5709833,tt2978426,"Sex, Love & Therapy",2014,88,Romance,2010s
5709849,tt2978462,Dolphin Tale 2,2014,107,Drama,2010s
5709849,tt2978462,Dolphin Tale 2,2014,107,Family,2010s
5709897,tt2978576,Bill,2015,94,Comedy,2010s
5709897,tt2978576,Bill,2015,94,Family,2010s
5709897,tt2978576,Bill,2015,94,History,2010s
5710550,tt2980210,A Hologram for the King,2016,98,Comedy,2010s
5710550,tt2980210,A Hologram for the King,2016,98,Drama,2010s
5710550,tt2980210,A Hologram for the King,2016,98,Romance,2010s
5710646,tt2980472,Just Before I Go,2014,95,Comedy,2010s
5710646,tt2980472,Just Before I Go,2014,95,Drama,2010s
5710665,tt2980516,The Theory of Everything,2014,123,Biography,2010s
5710665,tt2980516,The Theory of Everything,2014,123,Drama,2010s
5710665,tt2980516,The Theory of Everything,2014,123,Romance,2010s
5710680,tt2980554,The Girl in the Book,2015,86,Drama,2010s
5710696,tt2980592,The Guest,2014,100,Action,2010s
5710696,tt2980592,The Guest,2014,100,Mystery,2010s
5710696,tt2980592,The Guest,2014,100,Thriller,2010s
5710718,tt2980648,The Hundred-Foot Journey,2014,122,Comedy,2010s
5710718,tt2980648,The Hundred-Foot Journey,2014,122,Drama,2010s
